Timestamp,FramePerSec,FrameID,Thumb_Ab,Thumb,Index,Middle,Ring_Little,LMC_Thumb Ab,LMC_Thumb,Index_Meta-Proximal,Middle_Meta-Proximal,Ring_Little_Meta-Proximal
3307151914,89,144585,1.058820,39.882220,88.587940,88.940880,83.646780,121.746058,28.410836,82.885042,83.668377,76.719585
3307228690,89,144592,1.058820,38.823400,88.587940,88.940880,83.646780,121.746792,29.265135,81.919700,82.083473,76.830201
3307316249,90,144600,1.058820,38.117520,88.587940,88.940880,83.646780,121.747525,30.727234,74.060994,74.269239,74.263211
3307590910,90,144625,1.058820,34.588120,83.293840,83.646780,83.646780,121.746987,19.713220,4.745272,9.390377,12.111419
3307875071,88,144649,1.058820,46.588080,50.117480,48.705720,46.941020,121.748316,25.335311,3.251006,8.983638,11.503063
3308159972,90,144675,1.058820,47.999840,8.470560,11.647020,13.764660,121.748275,29.185534,5.637705,9.408800,11.006049
3308455843,91,144702,1.058820,40.235160,4.941160,9.882320,12.352900,121.745665,32.816513,7.197528,9.963642,10.545139
3308729739,91,144727,1.058820,33.529300,7.411740,10.235260,11.999960,121.745621,34.459482,8.152640,10.268151,10.127234
3309015709,81,144751,1.058820,28.941080,8.470560,10.588200,11.294080,121.746019,37.183468,11.657781,19.929673,19.817259
3309299456,89,144777,1.058820,24.705800,11.647020,19.058760,19.411700,121.745895,37.814803,82.055104,83.575118,82.470819
3309377214,89,144784,1.058820,23.294040,12.705840,21.529340,21.529340,121.744296,36.042198,82.025982,83.971126,83.308433
3309452964,90,144791,1.058820,22.235220,12.705840,21.882280,21.882280,121.747533,34.436294,82.367341,84.136298,83.891517
3309529623,90,144798,1.058820,23.646980,12.705840,21.882280,21.882280,121.747081,32.017388,82.413531,83.968649,83.905784
3309617343,90,144806,1.058820,26.470500,12.705840,21.882280,21.882280,121.744405,29.906244,82.678492,84.125539,83.839507
3309693986,90,144813,1.058820,29.999900,12.705840,21.882280,21.882280,121.745563,29.585099,82.932395,84.358483,83.672549
3309770719,91,144820,1.058820,33.882240,12.705840,21.882280,21.882280,121.745151,29.437238,83.089944,84.469599,83.248553
3309858354,91,144828,1.058820,35.999880,12.705840,21.882280,21.882280,121.745585,29.126217,83.255692,84.505114,82.683394
3309935090,91,144835,1.058820,36.352820,12.705840,21.882280,21.882280,121.747087,28.844313,83.352952,84.491789,82.151198
3310011728,91,144842,1.058820,37.058700,12.705840,21.882280,21.882280,121.747046,28.649546,83.269283,84.384611,81.681954
3310088435,91,144849,1.058820,37.411640,12.705840,21.882280,21.882280,121.747213,28.463907,83.100089,84.202867,81.242356
3310176092,91,144857,1.058820,37.764580,12.705840,21.882280,21.882280,121.744329,28.247693,82.910270,84.005971,80.644044
3310252837,91,144864,1.058820,38.117520,12.705840,21.882280,21.882280,121.746623,28.022306,82.768572,83.758106,80.036916
3310329496,91,144871,1.058820,38.470460,12.705840,21.882280,21.882280,121.746355,27.895126,82.691280,83.701822,79.863214
3310418118,82,144877,1.058820,38.823400,12.705840,21.882280,21.882280,121.744731,27.857916,82.675100,83.728935,79.764282
3310493917,85,144884,1.058820,39.176340,12.705840,21.882280,21.882280,121.743487,27.848887,82.690150,83.704795,79.810790
3310570595,87,144891,1.058820,39.176340,12.705840,21.882280,21.882280,121.746770,27.965307,82.637961,83.437266,79.959456
3310636299,88,144897,1.058820,39.176340,12.705840,21.882280,21.882280,121.746835,28.069678,82.540767,83.133883,79.879246
3310734959,86,144905,1.058820,39.176340,12.705840,21.882280,21.882280,121.745440,29.431162,78.375226,78.050713,76.338223
3311009855,89,144930,1.058820,36.705760,41.293980,53.646880,52.941000,121.746038,17.259474,10.125922,12.172455,12.652557
3311293725,91,144956,1.058820,49.764540,16.588180,27.529320,22.235220,121.746236,22.870694,4.197360,10.462125,11.933135
3311578648,91,144982,1.058820,52.588060,7.058800,11.999960,13.764660,121.747187,27.237159,8.568268,12.752007,12.054920
3311874428,85,145007,1.058820,43.764560,7.764680,13.411720,13.411720,121.746128,29.555275,10.492064,13.907072,11.910086
3312148511,89,145032,1.058820,38.117520,10.588200,14.470540,13.411720,121.747587,33.055132,11.035149,13.408679,16.143901
3312422398,90,145057,1.058820,33.176360,11.294080,15.176420,16.588180,121.746182,32.906292,74.535235,74.931816,74.803016
3312696465,91,145082,1.058820,30.352840,40.588100,46.588080,48.705720,121.745299,32.015731,81.649388,83.641520,84.262035
3312773094,91,145089,1.058820,30.352840,51.176300,57.529220,58.588040,121.746998,32.404647,81.826151,84.019025,84.600181
3312861726,90,145097,1.058820,31.058720,61.764500,68.117420,68.470360,121.746545,32.837315,81.907719,84.151980,84.815541
3312937329,91,145104,1.058820,31.411660,71.999760,78.705620,77.999740,121.746738,33.259989,82.007157,84.372848,84.956515
